nct_id,brief_title,phase,phase_simple,overall_status,enrollment,lead_sponsor,company,sponsor_scale,is_industry,is_big_pharma,arm_structure,n_arms,comparator_B,experimental_A,targets,modalities,biomarkers_pipeline,tme_relevant,is_combination,RAS/RAF_wt,MSI-H/dMMR,MSS/pMMR,HER2,BRAF_mut,KRAS_G12C,first_line,later_line,biomarker_selected,biomarker_detail,elig_summary
NCT06838546,"A Multicenter, Open Phase IIb Clinical Study to Evaluate the Efficacy and Safety of B1962 Injection in the Treatment of Advanced Colorectal Cancer",PHASE2,Phase 2,NOT_YET_RECRUITING,80,"Tasly Biopharmaceuticals Co., Ltd.",Tasly Biopharmaceuticals,3,1,0,single_arm,1,b1962,b1962,,,PD-L1,0,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT06843434,A Study of Botensilimab and Balstilimab for Rectal Adenocarcinoma,PHASE2,Phase 2,RECRUITING,40,Memorial Sloan Kettering Cancer Center,Memorial Sloan Kettering Cancer Center,411,0,0,single_arm,1,balstilimab;botensilimab,balstilimab;botensilimab,PD-1,Monoclonal Antibody,MMR;MSI-H;dMMR,1,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca.
NCT06846268,Neoadjuvant ADG126 and Pembrolizumab in Locally Advanced Colorectal Cancer,PHASE2,Phase 2,RECRUITING,20,"National University Hospital, Singapore","National University Hospital, Singapore",22,0,0,single_arm,1,adg126;pembrolizumab,adg126;pembrolizumab,CTLA-4,Monoclonal Antibody,EGFR,1,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca.
NCT06868849,A Study of JMT203 in Patients With Cancer Cachexia,PHASE1;PHASE2,Phase 2,RECRUITING,307,Shanghai JMT-Bio Inc.,Shanghai JMT-Bio,33,1,0,placebo_comparator,4,jmt203 injection,jmt203 injection,,Monoclonal Antibody,,1,1,0,0,0,0,0,0,1,1,0,,metastatic · 1st-line · squamous · ECOG 2
NCT06873763,Nelmastobart in Combination With Trifluridine/ Tipiracil and Bevacizumab in Metastatic/ Recurrent Colorectal Cancer,PHASE1;PHASE2,Phase 2,RECRUITING,52,"STCube, Inc.",STCube,5,1,0,single_arm,1,nelmastobart,nelmastobart,BTN1A1,Monoclonal Antibody,BTN1A1;MSI-H,1,1,0,0,0,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT06882746,"A Study to Test Different Doses of BI 765049 in People With Advanced Cancer of the Colon, Rectum, Stomach, or Pancreas",PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,135,Boehringer Ingelheim,Boehringer Ingelheim,237,1,1,multi_experimental,2,bi 765049,bi 765049,,,,0,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca.
NCT06895031,Study of JYP0015 in Patients With Advanced Solid Tumors Harboring Specific Mutations in RAS,PHASE2,Phase 2,RECRUITING,210,"Guangzhou JOYO Pharma Co., Ltd",Guangzhou JOYO Pharma,4,1,0,single_arm,1,jyp0015,jyp0015,KRAS,Small Molecule,RAS,0,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+
NCT06910657,IDOV-Immune for Advanced Solid Tumors,PHASE1,Phase 1,RECRUITING,78,"ViroMissile, Inc.",ViroMissile,1,1,0,single_arm,1,idov-immune (oncolytic vaccinia virus),idov-immune (oncolytic vaccinia virus),,Oncolytic Virus,,1,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT06917079,BBO-11818 in Adult Subjects With KRAS Mutant Cancer,PHASE1,Phase 1,RECRUITING,665,"TheRas, Inc., d/b/a BBOT (BridgeBio Oncology Therapeutics)","TheRas, Inc., d/b/a BBOT (BridgeBio Oncology Therapeutics)",3,1,0,multi_experimental,20,bbo-11818,FOLFIRINOX;FOLFOX;bbo-10203;bbo-11818;cetuximab;gemcitabine;nab-paclitaxel;pembrolizumab;pemetrexed;platinum chemotherapy (cisplatin or carboplatin),KRAS,Small Molecule,KRAS,0,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT06919510,A Phase ll Study of Neoadjuvant Short-course Radiotherapy Followed by Ivonescimab and Chemotherapy in pMMR/MSS Locally Advanced Rectal Cancer,PHASE2,Phase 2,NOT_YET_RECRUITING,90,Sun Yat-sen University,Sun Yat-sen University,73,0,0,active_comparator,2,capox (oxaliplatin/capecitabine);radiotherapy;surgery or watch&wait,capox (oxaliplatin/capecitabine);lvonescimab;radiotherapy;surgery or watch&wait,EGFR,Monoclonal Antibody,MSS;pMMR,1,1,0,0,1,0,0,0,0,0,1,MSS/pMMR,metastatic · adenoca.
NCT06922383,A Clinical Study of Arfolitixorin in Patients With mCRC,PHASE1;PHASE2,Phase 2,RECRUITING,90,Isofol Medical AB,Isofol Medical,6,1,0,active_comparator,3,leucovorin,arfolitixorin,TS,Small Molecule,BRAF;MMR;MSI;MSI-H;dMMR,0,1,0,1,1,0,0,0,1,0,1,"MSI-H/dMMR, MSS/pMMR",metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT06934538,"First-in-human Trial of STC-1010, an Immunotherapy, in Patients With Unresectable Locally Advanced or Metastatic Colorectal Cancer",PHASE1;PHASE2,Phase 2,RECRUITING,90,Brenus Pharma,Brenus Pharma,1,1,0,multi_experimental,3,stc-1010 + is regimen + soc therapy,stc-1010 + is regimen + soc therapy,VEGF/VEGFR,Monoclonal Antibody,BRAF;KRAS,1,1,0,0,0,0,1,0,0,0,1,BRAFm,metastatic · adenoca. · measurable (RECIST)
NCT06936527,XS-03 in Combination With FOLFOX or FOLFIRI and Bevacizumab for Treatment of Metastatic Colorectal Cancer Patients With RAS Mutation,PHASE1;PHASE2,Phase 2,ENROLLING_BY_INVITATION,102,"NovaOnco Therapeutics Co., Ltd.",NovaOnco Therapeutics,3,1,0,active_comparator,3,biological: bevacizumab;drug: folfiri;drug: folfox,biological: bevacizumab;drug: folfiri;drug: folfox;drug: xs-03,VEGF/VEGFR,Monoclonal Antibody,BRAF;MMR;MSI;MSI-H;RAS;biomarker;biomarker analysis;dMMR,1,1,0,1,0,0,0,0,0,0,1,MSI-H/dMMR,metastatic · squamous · measurable (RECIST)
NCT06937567,CDH17 CAR-T Therapy in Advanced Malignant Solid Tumors,EARLY_PHASE1,Phase 1,RECRUITING,36,Zhejiang University,Zhejiang University,58,0,0,multi_experimental,2,,cdh17 car-t;fast laco-stim cdh17 car-t,CDH17,CAR-T,CDH17,1,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT06943820,AK129 Combination Therapy for Advanced Solid Tumors,PHASE1;PHASE2,Phase 2,RECRUITING,230,Akeso,Akeso,103,1,0,active_comparator,9,carboplatin;paclitaxel;pemetrexed;penpulimab,5-fu (5-fluorouracil);ak129(dose 1);ak129(dose 2);ak129(rp2d);carboplatin;cetuximab;cis-platinum;docetaxel;paclitaxel;pemetrexed,PD-1/LAG-3,Bispecific Antibody,ALK;BRAF;MET;MMR;MSI;MSI-H;NTRK;PD-L1;RET;ROS1;dMMR,1,1,0,1,0,0,1,0,0,0,1,"MSI-H/dMMR, BRAFm",metastatic · adenoca. · measurable (RECIST)
NCT06948448,"A Study to Evaluate the Safety and Efficacy of Two Dose Levels of ONO-4578 With Opdivo®, in Combination With mFOLFOX6 and Bevacizumab Versus Standard of Care in Participants With Non-MSI-H/dMMR, PD-L1 Positive Advanced Colorectal Cancer",PHASE2,Phase 2,RECRUITING,144,"Ono Pharmaceutical Co., Ltd.",Ono Pharmaceutical,44,1,0,active_comparator,3,bevacizumab;fluorouracil;leucovorin;oxaliplatin,bevacizumab;fluorouracil;leucovorin;nivolumab;ono-4578;oxaliplatin,PD-1,Monoclonal Antibody,BRAF;MMR;MSI;MSI-H;PD-L1;dMMR,1,1,0,1,0,0,1,0,0,0,1,"MSI-H/dMMR, BRAFm",metastatic
NCT06948539,To Evaluate the Tolerability and Pharmacokinetics of TQB2101 for Injection in Patients With Advanced Malignant Tumors,PHASE1,Phase 1,NOT_YET_RECRUITING,66,"Chia Tai Tianqing Pharmaceutical Group Nanjing Shunxin Pharmaceutical Co., Ltd.",Chia Tai Tianqing Pharmaceutical Group Nanjing Shunxin Pharmaceutical,36,1,0,single_arm,1,tqb2101 for injection,tqb2101 for injection,,ADC,,1,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST) · ECOG 0
NCT06951503,AK112 and Chemotherapy in First-line Metastatic Colorectal Cancer,PHASE3,Phase 3,RECRUITING,560,Akeso,Akeso,103,1,0,active_comparator,2,bevacizumab;irinotecan;leucovorin and 5-fu;oxaliplatin,ak112;irinotecan;leucovorin and 5-fu;oxaliplatin,PD-1,Bispecific Antibody,,1,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST) · ECOG 0
NCT06959550,Phase II Study of Anti-PD-1/VEGF Bispecific Antibody Ivonescimab in Patients With Previously Treated Metastatic Colorectal Cancer,PHASE2,Phase 2,RECRUITING,90,M.D. Anderson Cancer Center,M.D. Anderson Cancer Center,697,0,0,single_arm,1,ivonescimab,ivonescimab,PD-1,Bispecific Antibody,BRAF;MSI;MSI-H;MSS;PD-L1;dMMR;pMMR,1,1,0,1,1,0,0,0,0,1,1,"MSI-H/dMMR, MSS/pMMR",metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT06963502,A Phase Ib Study of HS-10370 in Addition to Other Anti-cancer Therapies in Patients With Advanced Solid Tumors,PHASE1,Phase 1,NOT_YET_RECRUITING,762,"Jiangsu Hansoh Pharmaceutical Co., Ltd.",Hansoh,82,1,0,multi_experimental,7,hs-10370,adebrelimab;capecitabine;fluorouracil and oxaliplatin/irinotecan;hs-10370;hs-20093;hs-20117;leucovorin;oxaliplatin;platinum (cisplatin or carboplatin),KRAS,Small Molecule,KRAS,0,1,0,0,0,0,0,1,0,1,1,KRAS G12C,metastatic · 2nd-line+ · measurable (RECIST)
NCT06968221,"Bovine Reinforcement in Stomach, Colorectal and Lung Operation",PHASE3,Phase 3,RECRUITING,172,Shanghai Cingularbio Co. Ltd,Shanghai Cingularbio,1,1,0,active_comparator,2,device: bioabsorbable staple line reinforcemen,device: bioabsorbable staple line reinforcemen,,,,0,1,0,0,0,0,0,0,0,0,0,,
NCT06974110,Study of Orally Administered MOMA-341 in Participants With Advanced or Metastatic Solid Tumors,PHASE1,Phase 1,RECRUITING,132,MOMA Therapeutics,MOMA Therapeutics,2,1,0,multi_experimental,3,moma-341,immunotherapy;irinotecan;moma-341,WRN,Small Molecule,MET;MMR;MSI;MSI-H;TA repeat expansions;dMMR,0,1,0,1,0,0,0,0,0,0,1,MSI-H/dMMR,metastatic · measurable (RECIST) · ECOG 2
NCT06992258,A Randomized Phase 2 Trial of Fruquintinib and TAS-102 as Compared to Fruquintinib in Patients With Refractory Advanced/Metastatic Colorectal Cancer,PHASE2,Phase 2,RECRUITING,120,"Criterium, Inc.",Criterium,12,1,0,active_comparator,2,fruquintinib,fruquintinib+ lonsurf (trifluridine and tipiracil),VEGF/VEGFR,Small Molecule,BRAF;MMR;MSI;MSI-H;dMMR,0,1,1,1,0,0,1,0,0,0,1,"RAS/RAF wt, MSI-H/dMMR, BRAFm",metastatic · adenoca. · measurable (RECIST)
NCT06997497,A Clinical Study of Calderasib (MK-1084) With Targeted Therapy and Chemotherapy in People With Colorectal Cancer (MK-1084-012/KANDLELIT-012),PHASE3,Phase 3,RECRUITING,477,Merck Sharp & Dohme LLC,Merck (MSD),649,1,1,active_comparator,2,bevacizumab;bevacizumab biosimilar;fluorouracil;leucovorin/levofolinate calcium;oxaliplatin,calderasib;cetuximab;fluorouracil;leucovorin/levofolinate calcium;oxaliplatin,VEGF/VEGFR,Monoclonal Antibody,KRAS,1,1,0,0,0,0,0,1,0,0,1,KRAS G12C,metastatic · adenoca.
NCT07004413,Continuous or Intermittent Cetuximab Plus FOLFIRI as First-line Treatment in RAS/BRAF Wild-type mCRC Patients,PHASE3,Phase 3,NOT_YET_RECRUITING,267,"Charite University, Berlin, Germany","Charite University, Berlin, Germany",9,0,1,active_comparator,2,folfiri+cetuximab,diagnostic test: guardant360 ctdna assay;folfiri+cetuximab,EGFR,Monoclonal Antibody,BRAF;KRAS;RAS,1,1,1,0,0,0,1,0,1,1,1,"RAS/RAF wt, BRAFm",metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT07011576,A Study of Fruquintinib Plus FOLFIRI as Second-Line Treatment for Participants With Metastatic Colorectal Cancer (FRUITFUL),PHASE2,Phase 2,RECRUITING,60,"SCRI Development Innovations, LLC",SCRI Development Innovations,163,0,1,single_arm,1,and leucovorin);fluorouracil;folfiri (irinotecan;fruquintinib,and leucovorin);fluorouracil;folfiri (irinotecan;fruquintinib,VEGF/VEGFR,Small Molecule,BRAF;MSI;MSI-H,0,1,0,1,0,0,1,0,1,0,1,"MSI-H/dMMR, BRAFm",metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT07020117,A Study of [225Ac]Ac-AKY-1189 in Patients With Solid Tumors,PHASE1,Phase 1,RECRUITING,150,"Aktis Oncology, Inc.",Aktis Oncology,2,1,0,single_arm,1,[225ac]ac-aky-1189 (therapeutic);[64cu]cu-aky-1189 (imaging),[225ac]ac-aky-1189 (therapeutic);[64cu]cu-aky-1189 (imaging),NECTIN4,Radiopharmaceutical,NECTIN4,0,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT07020221,A Phase 1/2 Study of VS-7375 in Patients With KRAS G12D-Mutated Solid Tumors,PHASE1;PHASE2,Phase 2,RECRUITING,295,"Verastem, Inc.",Verastem,25,1,0,multi_experimental,10,vs-7375,carboplatin + pemetrexed + pembrolizumab;cetuximab;gemcitabine;gemcitabine + nab-paclitaxel;vs-7375,KRAS,Small Molecule,KRAS,0,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT07023289,A Study to Assess Adverse Events and Change in Disease Activity in Adult Participants Receiving Intravenously Infused Telisotuzumab Adizutecan Alone or With Standard of Care in Participants With Post Adjuvant Circulating Tumor DNA Positive Colorectal Cancer and No Radiographic Evidence of Disease,PHASE2,Phase 2,RECRUITING,140,AbbVie,AbbVie,274,1,1,active_comparator,2,standard of care,telisotuzumab adizutecan,MET,ADC,MET,1,1,0,0,0,0,0,0,0,0,0,,neoadjuvant · adenoca.
NCT07025239,QL1706 Injection Plus Bevacizumab and XELOX vs Placebo Plus Bevacizumab and XELOX as First-Line Treatment of Unresectable Metastatic Colorectal Cancer,PHASE3,Phase 3,NOT_YET_RECRUITING,430,"Qilu Pharmaceutical Co., Ltd.",Qilu Pharmaceutical,108,1,0,placebo_comparator,2,bevacizumab;capecitabine;oxaliplatin,bevacizumab;capecitabine;oxaliplatin;ql1706,PD-1,Monoclonal Antibody,PD-L1;biomarker,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT07030257,Study of CP-383 in Patients With Advanced or Metastatic Solid Tumors,PHASE1;PHASE2,Phase 2,RECRUITING,150,Tasca Therapeutics,Tasca Therapeutics,1,1,0,multi_experimental,10,cp-383,cp-383,,,,0,1,0,0,0,0,0,0,0,0,0,,metastatic · small-cell
NCT07033026,"An Evaluation of NGM120 in a Randomized, Double-blind, Placebo-controlled Study in Participants With Colorectal Cancer Who Have Cancer Cachexia.",PHASE2,Phase 2,RECRUITING,136,"NGM Biopharmaceuticals, Inc",NGM Biopharmaceuticals,6,1,0,placebo_comparator,5,placebo given,ngm120 q4w;ngm120 q8w,GFRAL,Monoclonal Antibody,,1,1,0,0,0,0,0,0,0,0,0,,
NCT07036185,A Clinical Trail of KJ015 in Patients With HER2-Expressing Solid Tumors,PHASE1,Phase 1,NOT_YET_RECRUITING,66,"Shanghai Bao Pharmaceuticals Co., Ltd.",Shanghai Bao Pharmaceuticals,1,1,0,single_arm,1,kj015 injection (subcutaneous injection),kj015 injection (subcutaneous injection),HER2,Monoclonal Antibody,HER2,1,1,0,0,0,0,0,0,0,0,0,,metastatic
NCT07042685,Trial of 5-Fluorouracil (5FU)-Based Therapy in Combination With Fruquintinib in Patients With Locally Advanced Unresectable or Metastatic Colorectal Cancer,PHASE2,Phase 2,RECRUITING,50,The Methodist Hospital Research Institute,The Methodist Hospital Research Institute,27,0,1,single_arm,1,fruquintinib combined with,fruquintinib combined with,VEGF/VEGFR,Small Molecule,BRAF;MET;MSI;MSI-H;biomarker,0,1,0,1,0,0,1,0,0,0,1,"MSI-H/dMMR, BRAFm",metastatic · squamous · measurable (RECIST)
NCT07044908,TQB2922 and TAS-102 Tablets for Injection With or Without Bevacizumab in Chemotherapy-failed RAS/BRAF Wild-type Advanced Colorectal Cancer,PHASE1;PHASE2,Phase 2,RECRUITING,72,"Chia Tai Tianqing Pharmaceutical Group Nanjing Shunxin Pharmaceutical Co., Ltd.",Chia Tai Tianqing Pharmaceutical Group Nanjing Shunxin Pharmaceutical,36,1,0,multi_experimental,4,,tqb2922 injection ± tas-102 tablets;tqb2922 injection+tas-102 tablets ± bevacizumab,VEGF/VEGFR,Monoclonal Antibody,BRAF;MET;MMR;MSI;MSI-H;RAS;dMMR,1,1,1,1,0,0,0,0,0,0,1,"RAS/RAF wt, MSI-H/dMMR",metastatic · measurable (RECIST) · ECOG 0-1
NCT07058012,A Phase II Platform Study to Evaluate Treatment With Cemiplimab Monotherapy or Cemiplimab Plus Fianlimab or Other Novel Combinations in Patients With Colorectal Cancer With Minimal Residual Disease Following Definitive Surgery and Chemotherapy (EMPIRE),PHASE2,Phase 2,RECRUITING,79,NSABP Foundation Inc,NSABP Foundation Inc,26,0,1,active_comparator,3,cemiplimab;cemiplimab plus fianlimab;ctdna testing,cemiplimab + regn7075;ctdna testing,PD-1,Monoclonal Antibody,MET;MMR;MSI;MSI-H;dMMR,1,1,0,1,1,0,0,0,0,0,1,"MSI-H/dMMR, MSS/pMMR",metastatic · adenoca.
NCT07066657,A Study of MRG007 (ARR-217) in Patients With Advanced Solid Tumors,PHASE1,Phase 1,RECRUITING,572,"ArriVent BioPharma, Inc.",ArriVent BioPharma,5,1,0,multi_experimental,2,,mrg007;mrg007 and bevacizumab,EGFR,Monoclonal Antibody,EGFR,1,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT07070518,Study of GV20-0251 in Participants With Solid Tumor Malignancies,PHASE1;PHASE2,Phase 2,RECRUITING,350,GV20 Therapeutics,GV20 Therapeutics,3,1,0,single_arm,1,gv20-0251,gv20-0251,IGSF8,Oncolytic Virus,IGSF8 RNA;IGSF8 membrane protein;PD-L1,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST)
NCT07071714,A Phase II Study of SHR-8068 Injection in Combination With Anti-tumor Therapies in Colorectal Cancer,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,103,"Suzhou Suncadia Biopharmaceuticals Co., Ltd.",Suzhou Suncadia Biopharmaceuticals,86,1,0,multi_experimental,2,adebrelimab injection;shr-8068 injection,adebrelimab injection;bevacizumab injection;shr-8068 injection,PD-L1,Monoclonal Antibody,PD-L1,1,1,0,0,0,0,0,0,0,0,0,,metastatic
NCT07071844,BETWEEN: Biweekly Bevacizumab + Trifluridine/Tipiracil to Reduce Grade 3-4 Neutropenia in mCRC Patients,PHASE2,Phase 2,NOT_YET_RECRUITING,162,GERCOR - Multidisciplinary Oncology Cooperative Group,GERCOR - Multidisciplinary Oncology Cooperative Group,13,0,1,active_comparator,2,bevacizumab;trifluridine/tipiracil,bevacizumab;trifluridine/tipiracil,VEGF/VEGFR,Monoclonal Antibody,BRAF;MMR;MSI;dMMR,1,1,1,1,0,0,0,0,0,0,1,"RAS/RAF wt, MSI-H/dMMR",metastatic · adenoca. · measurable (RECIST) · ECOG 0-1
NCT07071961,"Regorafenib (Reg) and Lorigerlimab (Lor), RELO Regimen, in Treatment of High-risk Patients With Colorectal Cancer With Radiographic Occult Molecular Residual Disease After End of Established Definitive Therapy [ReLOAD Trial]",PHASE2,Phase 2,RECRUITING,16,M.D. Anderson Cancer Center,M.D. Anderson Cancer Center,697,0,1,single_arm,1,lorigerlimab;regorafenib (ct),lorigerlimab;regorafenib (ct),PD-1/CTLA-4,Bispecific Antibody,,1,1,0,0,0,0,0,0,0,0,0,,metastatic
NCT07079631,"A Clinical Study to Test if an Investigational Treatment Called BNT314 When Used in Combination With Another Investigational Treatment Pumitamig (BNT327) and Chemotherapy, is Beneficial and Safe for Patients With Advanced Colorectal Cancer",PHASE1;PHASE2,Phase 2,RECRUITING,482,BioNTech SE,BioNTech,45,1,1,active_comparator,6,bevacizumab;soc chemotherapy treatment 1,bnt314;pumitamig;soc chemotherapy treatment 1;soc chemotherapy treatment 2,,,MMR;MSI;MSI-H;PD-L1,0,1,0,1,1,0,0,0,1,0,1,"MSI-H/dMMR, MSS/pMMR",metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT07085091,A First in Human Study of ALX2004 With Advanced or Metastatic Selected Solid Tumors,PHASE1,Phase 1,RECRUITING,170,ALX Oncology Inc.,ALX Oncology,8,1,0,multi_experimental,3,alx2004,alx2004,EGFR,ADC,MSI;MSI-H;dMMR,1,1,0,1,0,0,0,0,0,1,1,MSI-H/dMMR,metastatic · 2nd-line+
NCT07094204,A Study to Find a Suitable Dose of ASP5834 in Adults With Solid Tumors,PHASE1,Phase 1,RECRUITING,364,Astellas Pharma Inc,Astellas,171,1,1,multi_experimental,6,asp5834,asp5834;panitumumab,KRAS,Small Molecule,KRAS;MMR;MSI;MSI-H;dMMR;genomic,0,1,0,1,0,0,0,1,0,0,1,"MSI-H/dMMR, KRAS G12C",metastatic · adenoca. · measurable (RECIST)
NCT07095309,Safety and Effectiveness Study of Pre-operative Artesunate in Stage II/ III Colorectal Cancer,PHASE2,Phase 2,NOT_YET_RECRUITING,120,Metanoic Health Ltd.,Metanoic Health,2,1,0,placebo_comparator,2,artesunate matching placebo,artesunate,,,,0,1,0,0,0,0,0,0,0,0,0,,neoadjuvant · adenoca.
NCT07106892,"Phase II, Open-label, Multicenter Study to Evaluate the Efficacy and Safety of HLX43 (an Anti-PD-L1 ADC) in Subjects With Advanced Colorectal Cancer",PHASE2,Phase 2,RECRUITING,60,Shanghai Henlius Biotech,Shanghai Henlius,98,1,0,multi_experimental,3,,hlx43 dose 1;;hlx43 dose 2;;hlx43 dose 3;,PD-L1,ADC,MET;PD-L1,1,1,0,0,0,0,0,0,0,0,0,,metastatic · ductal · measurable (RECIST)
NCT07114601,A Study of LY4257496 in Participants With Cancer (OMNIRAY),PHASE1,Phase 1,RECRUITING,421,Eli Lilly and Company,Eli Lilly,535,1,1,multi_experimental,5,diagnostic test: ly4257529;ly4257496,diagnostic test: ly4257529;ly4257496;standard of care anticancer therapies,GRPR,Radiopharmaceutical,ER;GRPR;HER2,0,1,0,0,0,1,0,0,0,1,1,HER2+,metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT07127874,A Study of PHN-012 in Patients With Advanced Solid Tumors,PHASE1,Phase 1,RECRUITING,165,Pheon Therapeutics,Pheon Therapeutics,2,1,0,single_arm,1,phn-012,phn-012,,ADC,,1,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT07128355,"Botensilimab, Balstilimab, and SBRT in Colorectal Cancer",EARLY_PHASE1,Phase 1,RECRUITING,15,Massachusetts General Hospital,Massachusetts General Hospital,170,0,0,single_arm,1,balstilimab;botensilimab;stereotactic body radiation therapy (sbrt),balstilimab;botensilimab;stereotactic body radiation therapy (sbrt),PD-1,Monoclonal Antibody,MMR;MSI;MSI-H;PD-L1,1,1,0,0,1,0,0,0,0,1,1,MSS/pMMR,metastatic · 2nd-line+ · adenoca.
NCT07133750,PM8002 (BNT327) in Combination With Chemotherapy in Patients With Metastatic Colorectal Cancer,PHASE2,Phase 2,RECRUITING,100,Biotheus Inc.,Biotheus,16,1,0,multi_experimental,6,pm8002,chemotherapy regimen 1;chemotherapy regimen 2;chemotherapy regimen 3;pm8002,PD-L1,Monoclonal Antibody,MSI;MSI-H;PD-L1;dMMR,1,1,0,1,0,0,0,0,0,0,1,MSI-H/dMMR,metastatic · measurable (RECIST)
NCT07134205,The Study of JMT101 Combined With Irinotecan as a ≥3rd-Line Treatment in Metastatic Colorectal Cancer,PHASE3,Phase 3,NOT_YET_RECRUITING,252,Shanghai JMT-Bio Inc.,Shanghai JMT-Bio,33,1,0,active_comparator,2,regorafenib,irinotecan;jmt101,EGFR,Monoclonal Antibody,BRAF;EGFR;MSI;MSI-H;dMMR,1,1,1,1,0,0,0,0,0,1,1,"RAS/RAF wt, MSI-H/dMMR",metastatic · 2nd-line+ · adenoca. · measurable (RECIST) · ECOG 0-1
NCT07136077,A Phase 2 Trial of Fruquintinib and Tislelizumab in ctDNA-defined Minimal Residual Disease in Colorectal Cancer After Completion of Adjuvant Chemotherapy,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,15,M.D. Anderson Cancer Center,M.D. Anderson Cancer Center,697,0,1,single_arm,1,fruquintinib;tislelizumab,fruquintinib;tislelizumab,PD-1,Monoclonal Antibody,PD-L1,1,1,0,0,1,0,0,0,0,0,1,MSS/pMMR,adenoca.
NCT07140679,"Immunotherapy (Toripalimab) for Reducing Recurrence Risk After Surgery for Mismatch Repair Deficient Stage IIB, IIC, or III Colon Cancer",PHASE2,Phase 2,RECRUITING,40,Emory University,Emory University,116,0,0,single_arm,1,biopsy procedure;biospecimen collection;colonoscopy;computed tomography;questionnaire administration;toripalimab,biopsy procedure;biospecimen collection;colonoscopy;computed tomography;questionnaire administration;toripalimab,PD-1,Monoclonal Antibody,MMR;MSI;MSI-H;PD-L1;dMMR,1,1,0,1,0,0,0,0,0,0,1,MSI-H/dMMR,metastatic
NCT07145255,"Phase 1/2 Dose Finding, Safety and PK Study in Advanced Refractory Solid Tumors",PHASE1;PHASE2,Phase 2,RECRUITING,150,MBrace Therapeutics,MBrace Therapeutics,2,1,0,multi_experimental,3,adc,adc,,ADC,AR;HER2,1,1,0,0,0,1,0,0,0,1,1,HER2+,metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
