nct_id,brief_title,phase,phase_simple,overall_status,enrollment,lead_sponsor,company,sponsor_scale,is_industry,is_big_pharma,arm_structure,n_arms,comparator_B,experimental_A,targets,modalities,biomarkers_pipeline,tme_relevant,is_combination,HR/ER,HER2,PD-L1,BRCA/HRD,PIK3CA,first_line,later_line,biomarker_selected,biomarker_detail,elig_summary
NCT06279364,A Study of SKB264 Versus Investigator's Choice Chemotherapy in Patients With Unresectable Recurrent or Metastatic Triple-Negative Breast Cancer,PHASE3,Phase 3,RECRUITING,524,"Sichuan Kelun-Biotech Biopharmaceutical Co., Ltd.",Kelun,50,1,0,active_comparator,2,capecitabine;carboplatin;eribulin;nab-paclitaxel;paclitaxel,skb264,HER2,ADC,HER2;PD-L1;TROP2,1,1,0,0,1,0,0,0,1,1,PD-L1+,metastatic · 2nd-line+ · measurable (RECIST)
NCT06293898,Open Label Study to Evaluate BL-M07D1 in HER2 Expressing Malignant Solid Tumors,PHASE1,Phase 1,RECRUITING,280,SystImmune Inc.,SystImmune,7,1,0,multi_experimental,3,bl-m07d1,bl-m07d1,HER2,ADC,HER2;MET;PD-L1,1,1,0,1,1,0,0,0,1,1,"HER2+, PD-L1+",metastatic · 2nd-line+ · squamous · measurable (RECIST) · ECOG 0-1
NCT06298084,"Dose-Expansion Modular Study To Explore the Safety, Tolerability, and Anti-tumor Activity of HER3- DXd Monotherapy and Combinations in Patients With Inoperable Advanced Breast Cancer (ABC) After Progression on T-DXd",PHASE1;PHASE2,Phase 2,RECRUITING,152,"Gustave Roussy, Cancer Campus, Grand Paris","Gustave Roussy, Cancer Campus, Grand Paris",31,0,1,multi_experimental,3,patritumab deruxtecan,olaparib;patritumab deruxtecan,PARP,Small Molecule,BRCA1;BRCA2;HER2,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · measurable (RECIST) · ECOG 1
NCT06299124,"A Phase I Study of RGT-419B in Patients With HR-Positive, HER2-Negative Advanced Breast Cancer or Other Solid Tumors",PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,40,Regor Pharmaceuticals Inc.,Regor Pharmaceuticals,4,1,0,single_arm,1,rgt-419b,rgt-419b,HER2,,HER2,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic
NCT06305962,177Lu-anti-PD-L1 sdAb in Metastatic Solid Tumors,EARLY_PHASE1,Phase 1,RECRUITING,30,"Radiopharm Theranostics, Ltd",Radiopharm Theranostics,7,1,0,single_arm,1,177lu-rad204,177lu-rad204,PD-L1,Radiopharmaceutical,MSI;PD-L1,0,1,0,0,1,0,0,0,1,1,PD-L1+,metastatic · 2nd-line+ · measurable (RECIST)
NCT06312176,A Study of Sacituzumab Tirumotecan (MK-2870) as a Single Agent and in Combination With Pembrolizumab (MK-3475) Versus Treatment of Physician's Choice in Participants With HR+/HER2- Unresectable Locally Advanced or Metastatic Breast Cancer (MK-2870-010),PHASE3,Phase 3,RECRUITING,1200,Merck Sharp & Dohme LLC,Merck (MSD),649,1,1,active_comparator,3,capecitabine;liposomal doxorubicin;nab-paclitaxel;paclitaxel,pembrolizumab;sacituzumab tirumotecan,PD-1,Monoclonal Antibody,HER2;PD-L1,1,1,1,1,0,0,0,0,1,1,"HR+, HER2+",metastatic · 2nd-line+
NCT06313086,DP303c Versus Trastuzumab Emtansine in in Patients With HER2-positive Advanced Breast Cancer,PHASE3,Phase 3,RECRUITING,442,"CSPC ZhongQi Pharmaceutical Technology Co., Ltd.",CSPC ZhongQi Pharmaceutical Technology,92,1,0,active_comparator,2,trastuzumab emtansine,dp303c,HER2,ADC,HER2,1,1,0,1,0,0,0,0,0,1,HER2+,metastatic
NCT06313983,A Phase Ⅲ Study of Hemay022 in Combination With AI In Advanced Breast Cancer,PHASE3,Phase 3,RECRUITING,339,"Tianjin Hemay Pharmaceutical Co., Ltd",Tianjin Hemay Pharmaceutical,4,1,0,active_comparator,2,lapatinib+capecitabine,hemay022+ai,HER2,Monoclonal Antibody,ER;HER2,1,1,1,1,0,0,0,1,0,1,"HR+, HER2+",metastatic · 1st-line · squamous · measurable (RECIST)
NCT06316531,A Study Comparing BL-M07D1 With T-DM1 in Patients With Unresectable Locally Advanced or Metastatic HER2-positive Breast Cancer,PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,274,"Sichuan Baili Pharmaceutical Co., Ltd.",Sichuan Baili Pharmaceutical,127,1,0,multi_experimental,2,,bl-m07d1;t-dm1,HER2,ADC,HER2,1,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · measurable (RECIST) · ECOG 0
NCT06324357,Beamion BCGC-1: A Study to Find a Suitable Dose of Zongertinib Used Alone and in Combination With Other Treatments to Test Whether it Helps People With Different Types of HER2+ Cancer That Has Spread,PHASE1;PHASE2,Phase 2,RECRUITING,768,Boehringer Ingelheim,Boehringer Ingelheim,237,1,1,multi_experimental,18,zongertinib,FOLFOX;capecitabine;trastuzumab;trastuzumab deruxtecan;trastuzumab emtansine;zanidatamab;zongertinib,HER2,Small Molecule,HER2,0,1,0,1,0,0,0,0,0,1,HER2+,metastatic · adenoca. · measurable (RECIST) · ECOG 0
NCT06328738,"ELVN-002 With Trastuzumab +/- Chemotherapy in HER2+ Solid Tumors, Colorectal and Breast Cancer",PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,275,Enliven Therapeutics,Enliven Therapeutics,4,1,0,multi_experimental,13,elvn-002;trastuzumab,capecitabine;elvn-002;eribulin;fluorouracil;leucovorin;oxaliplatin;paclitaxel;trastuzumab,HER2,ADC,BRAF;HER2;MMR;MSI;dMMR,1,1,0,1,0,0,0,1,1,1,HER2+,metastatic · 1st-line · measurable (RECIST)
NCT06334432,Safety and Efficacy Study of NUV-1511 in Adult Patients With Advanced Solid Tumors,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,466,Nuvation Bio Inc.,Nuvation,16,1,0,multi_experimental,5,nuv-1511,nuv-1511,,Small Molecule,HER2,0,1,1,1,0,0,0,0,1,1,"HR+, HER2+",metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT06337084,Diagnostic Efficacy and Dosimetry of MNPR-101-DFO*-89Zr in Patients With Solid Tumors,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,12,Monopar Therapeutics,Monopar Therapeutics,3,1,0,single_arm,1,diagnostic test: pet/ct diagnostic imaging;mnpr-101-dfo*-89zr,diagnostic test: pet/ct diagnostic imaging;mnpr-101-dfo*-89zr,,Radiopharmaceutical,,0,1,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT06340230,SHR-A1811 Alone or in Combination With Adebrelimab as Neoadjuvant Treatment in HR Positive/HER2 Low Breast Cancer,PHASE2,Phase 2,RECRUITING,93,Shengjing Hospital,Shengjing Hospital,3,0,0,multi_experimental,3,,shr-a1811 injection;shr-a1811 injection + adebrelimab injection,PD-1,Monoclonal Antibody,HER2;PD-L1,1,1,1,1,0,0,0,1,0,1,"HR+, HER2+",stage IV · 1st-line · ECOG 0
NCT06342037,NOvel Immunotherapy Strategies for Advanced Triple Negative Breast Cancer (TNBC) Patients: TONIC-3 Trial,PHASE2,Phase 2,RECRUITING,60,The Netherlands Cancer Institute,The Netherlands Cancer Institute,72,0,1,multi_experimental,3,tiragolumab,atezolizumab;ipilimumab;tiragolumab,TIGIT,Monoclonal Antibody,ER;HER2;PD-L1,1,1,1,1,1,0,0,0,1,1,"HR+, HER2+, PD-L1−",metastatic · 2nd-line+ · measurable (RECIST)
NCT06343948,"A Study Comparing BL-B01D1 With Chemotherapy of Physician's Choice in Patients With Unresectable Locally Advanced, Recurrent, or Metastatic HR+HER2- Breast Cancer(PANKU-Breast01)",PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,383,"Sichuan Baili Pharmaceutical Co., Ltd.",Sichuan Baili Pharmaceutical,127,1,0,multi_experimental,2,,bl-b01d1;capecitabine;eribulin;gemcitabine;vinorelbine,HER2,,HER2,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · measurable (RECIST) · ECOG 0
NCT06353997,Neoadjuvant INBRX-106 in Combination With Pembrolizumab for Stage II/III TNBC Patients,PHASE2,Phase 2,RECRUITING,12,Providence Health & Services,Providence Health & Services,30,0,0,single_arm,1,inbrx-106;pembrolizumab,inbrx-106;pembrolizumab,PD-1,Monoclonal Antibody,ER;HER2;PD-L1;PR;biomarker,1,1,1,1,1,0,0,0,0,1,"HR+, HER2−, PD-L1+",metastatic · squamous
NCT06354114,A Study to Evaluate the Efficacy and Safety in Subjects With Advanced Breast Cancer Treated With SYHX2011,PHASE2,Phase 2,NOT_YET_RECRUITING,80,"CSPC Ouyi Pharmaceutical Co., Ltd.",CSPC Ouyi Pharmaceutical,11,1,0,single_arm,1,syhx2011,syhx2011,,,,0,1,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT06365788,Bicalutamide and Abemaciclib in Inoperable or Metastatic Androgen Receptor-positive Triple-negative Breast Cancer,PHASE2,Phase 2,RECRUITING,53,Universitaire Ziekenhuizen KU Leuven,Universitaire Ziekenhuizen KU Leuven,13,0,1,single_arm,1,abemaciclib;bicalutamide,abemaciclib;bicalutamide,ER,Small Molecule,AR;ER;HER2;PR,0,1,1,1,0,0,0,0,1,1,"HR+, HER2+",metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT06369285,"A Study of Alisertib in Combination With Endocrine Therapy in Patients With HR-positive, HER2-negative Recurrent or Metastatic Breast Cancer",PHASE2,Phase 2,RECRUITING,225,"Puma Biotechnology, Inc.",Puma Biotechnology,26,1,0,multi_experimental,3,alisertib;endocrine therapy,alisertib;endocrine therapy,AURKA,Small Molecule,HER2;biomarker,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic
NCT06369831,HER2 Targeted Molecular Imaging in mBC and Other Metastatic Solid Carcinomas Using 68Ga-ABS011,PHASE2,Phase 2,RECRUITING,60,Abscint NV/SA,Abscint NV/,1,1,0,single_arm,1,diagnostic test: 68ga-nota-abscint-her2 pet/ct,diagnostic test: 68ga-nota-abscint-her2 pet/ct,HER2,Radiopharmaceutical,HER2,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic
NCT06374459,Zunsemetinib in Combination With Capecitabine in Patients With Hormone Receptor-Positive and HER2-Negative Metastatic Breast Cancer With Bone Metastasis,PHASE1;PHASE2,Phase 2,RECRUITING,152,Washington University School of Medicine,Washington University School of Medicine,178,0,0,active_comparator,4,capecitabine;denosumab;zoledronic acid,capecitabine;zumsemetinib,EGFR,Small Molecule,HER2,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · measurable (RECIST)
NCT06375187,A Study of GC203 TIL in Advanced Malignant Solid Tumors,PHASE1,Phase 1,RECRUITING,18,Shanghai Juncell Therapeutics,Shanghai Juncell Therapeutics,19,1,0,single_arm,1,engineering tumor infiltrating lymphocytes,engineering tumor infiltrating lymphocytes,,Cell Therapy,,1,1,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT06380660,Study of ACE-86225106 to Treat Patients With Advanced Solid Tumors,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,298,Acerand Therapeutics (Shanghai) Limited,Acerand Therapeutics (Shanghai),1,1,0,single_arm,1,ace-86225106 tablet,ace-86225106 tablet,PARP,Small Molecule,BRCA1;BRCA2;CDK12;HRR;PALB2,0,1,0,0,0,1,0,0,0,1,BRCA/HRD+,metastatic · measurable (RECIST)
NCT06380751,"Saruparib (AZD5305) Plus Camizestrant or Plus Endocrine Therapy, Compared With CDK4/6 Inhibitor Plus Endocrine Therapy or Plus Camizestrant in HR-Positive, HER2-Negative (IHC 0, 1+, 2+/ ISH Non-amplified), BRCA1, BRCA2, or PALB2m Advanced Breast Cancer",PHASE3,Phase 3,RECRUITING,788,AstraZeneca,AstraZeneca,780,1,1,active_comparator,4,abemaciclib;anastrozole;exemestane;fulvestrant;letrozole;palbociclib;ribociclib,abemaciclib;anastrozole;camizestrant;exemestane;fulvestrant;letrozole;palbociclib;ribociclib;saruparib (azd5305),PARP,Small Molecule,BRCA1;BRCA2;HER2;PALB2,0,1,0,1,0,0,0,0,1,1,HER2+,metastatic · 2nd-line+
NCT06380816,A Phase I/II Trial of UCB4594 in Participants With Advanced Cancer,PHASE1;PHASE2,Phase 2,RECRUITING,167,Cancer Research UK,Cancer Research UK,16,0,0,multi_experimental,2,ucb4594,ucb4594,,,,0,1,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT06382142,A Study Comparing BL-B01D1 With Chemotherapy of Physician's Choice in Patients With Unresectable Locally Advanced or Metastatic Triple-Negative Breast Cancer(PANKU-Breast02),PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,418,"Sichuan Baili Pharmaceutical Co., Ltd.",Sichuan Baili Pharmaceutical,127,1,0,multi_experimental,2,,bl-b01d1;capecitabine;eribulin;gemcitabine;vinorelbine,HER2,,HER2,0,1,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST) · ECOG 0
NCT06382948,"Elacestrant + Everolimus in Patients ER+/HER2-, ESR1mut, Advanced Breast Cancer Progressing to ET and CDK4/6i.",PHASE3,Phase 3,RECRUITING,300,MedSIR,MedSIR,27,0,0,active_comparator,2,auxiliary medicinal product - dexamethasone;auxiliary medicinal product - luteinizing hormone-releasing hormone (lhrh) analogues;elacestrant,auxiliary medicinal product - dexamethasone;auxiliary medicinal product - luteinizing hormone-releasing hormone (lhrh) analogues;elacestrant;everolimus,mTOR,Small Molecule,CDX;ER;HER2,0,1,1,1,0,0,1,0,1,1,"HR+, HER2+, PIK3CAm",metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT06383767,A Phase III Study of ESG401 for Locally Advanced or Metastatic HR+/HER2- Breast Cancer,PHASE3,Phase 3,RECRUITING,378,"Qilu Pharmaceutical Co., Ltd.",Qilu Pharmaceutical,108,1,0,active_comparator,2,capecitabine;eribulin;gemcitabine or vinorelbine (treatment of physician's choice),esg401,HER2,ADC,HER2;TROP2,1,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · measurable (RECIST)
NCT06389006,"To Evaluate the Efficacy and Safety of Disitamab Vedotin Combined With Toripalimab Sequential Chemotherapy as Neoadjuvant Treatment in Patients With HR-positive, HER2-low Breast Cancer",PHASE2,Phase 2,RECRUITING,79,"RemeGen Co., Ltd.",RemeGen,51,1,0,single_arm,1,cyclophosphamide;disitamab vedotin for injection;epirubicin;toripalimab,cyclophosphamide;disitamab vedotin for injection;epirubicin;toripalimab,PD-1,Monoclonal Antibody,ER;HER2;PD-L1,1,1,1,1,0,0,0,0,0,1,"HR+, HER2+",adjuvant · measurable (RECIST)
NCT06393374,Sacituzumab Tirumotecan (MK-2870) Plus Pembrolizumab Versus TPC in TNBC Who Did Not Achieve pCR (MK-2870-012),PHASE3,Phase 3,RECRUITING,1530,Merck Sharp & Dohme LLC,Merck (MSD),649,1,1,active_comparator,2,capecitabine;pembrolizumab,pembrolizumab;sacituzumab tirumotecan,PD-1,Monoclonal Antibody,PD-L1;TROP2,1,1,0,0,1,1,0,0,0,1,"PD-L1+, BRCA/HRD+",neoadjuvant
NCT06395519,A Study of PARG Inhibitor ETX-19477 in Patients With Advanced Solid Malignancies,PHASE1;PHASE2,Phase 2,RECRUITING,120,"858 Therapeutics, Inc.",858 Therapeutics,1,1,0,multi_experimental,2,etx-19477,etx-19477,PARG,Small Molecule,,0,1,0,0,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT06399757,A Study to Investigate APL-5125 in Adults With Advanced Solid Tumors,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,100,Apollo Therapeutics Ltd,Apollo Therapeutics,2,1,0,multi_experimental,2,apl-5125,apl-5125,,,KRAS,0,1,0,0,0,0,0,0,0,0,,metastatic · adenoca. · ECOG 1
NCT06400472,A Study of Sofe-M in Participants With Selected Advanced Solid Tumors,PHASE1,Phase 1,RECRUITING,575,Eli Lilly and Company,Eli Lilly,535,1,1,multi_experimental,11,sofe-m,bevacizumab;carboplatin;itraconazole;pembrolizumab;sofe-m,VEGF/VEGFR,Monoclonal Antibody,,1,1,0,0,0,0,0,0,0,0,,metastatic · small-cell
NCT06419621,PM8002 or Placebo Plus Nab-Paclitaxel as First-line Treatment in Inoperable Locally Advanced/Metastatic TNBC,PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,392,Biotheus Inc.,Biotheus,16,1,0,placebo_comparator,2,nab-paclitaxel,nab-paclitaxel;pm8002,PD-L1,Bispecific Antibody,ER;PD-L1;PR,1,1,0,0,1,0,0,0,0,1,PD-L1+,metastatic · measurable (RECIST) · ECOG 0-1
NCT06428396,Study of Belzutifan (MK-6482) Plus Fulvestrant for ER+/HER2- Metastatic Breast Cancer (MK-6482-029/LITESPARK-029),PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,120,Merck Sharp & Dohme LLC,Merck (MSD),649,1,1,active_comparator,2,everolimus;exemestane;fulvestrant,belzutifan;fulvestrant,HIF-2α,Small Molecule,ER;HER2;HIF-2α;VHL,0,1,1,1,0,1,0,0,0,1,"HR+, HER2−, BRCA/HRD+",metastatic
NCT06435429,"A Study Comparing the Efficacy and Safety of Zanidatamab to Trastuzumab, Each in Combination With Physician's Choice Chemotherapy, for the Treatment of Participants With Metastatic HER2-positive Breast Cancer",PHASE3,Phase 3,RECRUITING,550,Jazz Pharmaceuticals,Jazz Pharmaceuticals,59,1,0,active_comparator,2,capecitabine;eribulin;gemcitabine;trastuzumab;vinorelbine,capecitabine;eribulin;gemcitabine;vinorelbine;zanidatamab,HER2,Bispecific Antibody,HER2,1,1,0,1,0,0,0,0,0,1,HER2+,metastatic · measurable (RECIST)
NCT06439771,"A Phase 2 Study to Evaluate the Efficacy, Safety and Pharmacokinetics of YL202 in Patients With BC",PHASE2,Phase 2,RECRUITING,180,"MediLink Therapeutics (Suzhou) Co., Ltd.",MediLink Therapeutics (Suzhou),23,1,0,multi_experimental,3,yl202 should be intravenously infused,yl202 should be intravenously infused,HER2,,HER2;TROP2,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · measurable (RECIST)
NCT06440005,"A Study to Evaluate Safety, Tolerability and Preliminary Activity of AGX101 in Participants With Advanced Solid Tumors",PHASE1,Phase 1,RECRUITING,80,"Angiex, Inc.",Angiex,1,1,0,multi_experimental,2,agx101,agx101,TM4SF1,ADC,,1,1,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · squamous
NCT06445400,"A Study of BL-M07D1, BL-M07D1+Pertuzumab and BL-M07D1+Pertuzumab+Docetaxel in Patients With Unresectable Locally Advanced or Metastatic HER2-positive Breast Cancer",PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,83,"Sichuan Baili Pharmaceutical Co., Ltd.",Sichuan Baili Pharmaceutical,127,1,0,single_arm,1,bl-m07d1;docetaxel;pertuzumab,bl-m07d1;docetaxel;pertuzumab,HER2,ADC,HER2,1,1,0,1,0,0,0,0,0,1,HER2+,metastatic · measurable (RECIST) · ECOG 0
NCT06449027,"Safety, Efficacy and Pharmacokinetic Behavior of Leuprolide Injectable Emulsion for Premenopausal Breast Cancer Subjects.",PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,211,"Changchun GeneScience Pharmaceutical Co., Ltd.",Changchun GeneScience Pharmaceutical,23,1,0,active_comparator,2,leuprorelin acetate microspheres for injection,t leuprolide injectable emulsion,GnRH,Peptide,HER2,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic
NCT06449222,"Safety and Preliminary Effectiveness of BNT327, an Investigational Therapy for Breast Cancer, When Given in Combination With Chemotherapy",PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,83,BioNTech SE,BioNTech,45,1,1,multi_experimental,5,,bnt327 dose level 1 (dl1);bnt327 dose level 1 (dl2);bnt327 equivalent q3w dose;bnt327 optimized dose;carboplatin;eribulin;gemcitabine;nab-placlitaxel;paclitaxel,HER2,mRNA,HER2;MET,0,1,1,1,0,0,0,1,1,1,"HR+, HER2+",metastatic · 1st-line · squamous · measurable (RECIST)
NCT06450314,Decreasing Treatment for Metastatic HER2-Positive Breast Cancer With Undectable Cancer Levels in Blood Tests.,PHASE2,Phase 2,RECRUITING,170,UNICANCER,UNICANCER,64,0,0,single_arm,1,device: monitoring with signatera test;discontinuation of the anti-her2 maintenance therapy,device: monitoring with signatera test;discontinuation of the anti-her2 maintenance therapy,HER2,Monoclonal Antibody,ER;HER2,1,1,1,1,0,0,0,0,1,1,"HR+, HER2+",metastatic · 2nd-line+ · squamous · ECOG 1
NCT06451497,"This is a Phase 1 Trial of ZM008, an Anti-LLT1 Antibody, Used as Single Agent Followed by Combination Treatment With Toripalimab in Patients With Advanced Solid Tumors",PHASE1,Phase 1,RECRUITING,100,Zumutor Biologics Inc.,Zumutor Biologics,1,1,0,single_arm,1,zm008,zm008,LLT1,Monoclonal Antibody,,1,1,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT06452706,The Clinical Trial of TQB2102 for Injection Against Human Epidermal Growth Factor Receptor 2 Negative Breast Cancer,PHASE2,Phase 2,RECRUITING,42,"Chia Tai Tianqing Pharmaceutical Group Nanjing Shunxin Pharmaceutical Co., Ltd.",Chia Tai Tianqing Pharmaceutical Group Nanjing Shunxin Pharmaceutical,36,1,0,single_arm,1,tqb2102 for injection,tqb2102 for injection,HER2,Monoclonal Antibody,HER2,1,1,1,1,0,0,0,1,0,1,"HR+, HER2−",metastatic · 1st-line · measurable (RECIST) · ECOG 1
NCT06458712,"Study to Assess Safety, Tolerability and Activity of DSB2455 in Participants With Advanced Malignancies",PHASE1,Phase 1,RECRUITING,180,Duke Street Bio Ltd,Duke Street Bio,1,1,0,single_arm,1,dsb2455,dsb2455,PARP,Small Molecule,HRD,0,1,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT06460298,ProAgio in Combination With Gemcitabine in Patients With Metastatic Triple Negative Breast Cancer,PHASE1;PHASE2,Phase 2,RECRUITING,51,"ProDa BioTech, LLC",ProDa BioTech,3,1,0,multi_experimental,2,,2;3;4;proagio dose expansion;proagio dose levels (dl) 1,ITGB3,Small Molecule,ER;HER2;PR,0,1,1,1,0,0,0,0,0,1,"HR−, HER2+",metastatic · measurable (RECIST)
NCT06465069,A Study of LY4052031 in Participants With Advanced or Metastatic Urothelial Cancer or Other Solid Tumors,PHASE1,Phase 1,RECRUITING,420,Eli Lilly and Company,Eli Lilly,535,1,1,multi_experimental,3,ly4052031,ly4052031,NECTIN4,ADC,NECTIN-4,1,1,0,0,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT06470633,To Evaluate the Efficacy of Adebrelimab Combined With Chemotherapy After HIFU Induction Neoadjuvant Therapy HR+/HER2- Breast Cancer,PHASE2,Phase 2,NOT_YET_RECRUITING,29,The First Affiliated Hospital with Nanjing Medical University,The First Affiliated Hospital with Nanjing Medical University,30,0,0,single_arm,1,adebrelimab;cyclophosphamide;docetaxel;epirubicin;high intensity focused ultrasoun（hifu）,adebrelimab;cyclophosphamide;docetaxel;epirubicin;high intensity focused ultrasoun（hifu）,PD-1,Monoclonal Antibody,ER;HER2;PD-L1;PR,1,1,1,0,0,0,0,0,0,1,HR+,metastatic · measurable (RECIST) · ECOG 0 - 1
NCT06471205,A Study of BL-B01D1+PD-1 Monoclonal Antibody in Patients With Unresectable Locally Advanced or Recurrent Metastatic Triple-negative Breast Cancer,PHASE2,Phase 2,RECRUITING,52,"Sichuan Baili Pharmaceutical Co., Ltd.",Sichuan Baili Pharmaceutical,127,1,0,single_arm,1,bl-b01d1;pd-1 monoclonal antibody,bl-b01d1;pd-1 monoclonal antibody,PD-1,ADC,,1,1,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST) · ECOG 0
NCT06475937,A Study of DM001 in Patients With Advanced Solid Tumors,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,128,"Xadcera Biopharmaceutical (Suzhou) Co., Ltd.",Xadcera Biopharmaceutical (Suzhou),2,1,0,single_arm,1,dm001,dm001,TROP2,Cell Therapy,,1,1,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT06488378,Phase Ib Study of Axatilimab in Combination With Olaparib in BRCA1/2 and PALB2- Associated Metastatic HER2-negative Breast Cancer,PHASE1,Phase 1,RECRUITING,20,Dana-Farber Cancer Institute,Dana-Farber Cancer Institute,326,0,0,single_arm,1,axatilimab;olaparib,axatilimab;olaparib,CSF1R,Monoclonal Antibody,BRCA1/2;ER;HER2;PALB2;PR,1,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · measurable (RECIST)
