nct_id,brief_title,phase,phase_simple,overall_status,enrollment,lead_sponsor,company,sponsor_scale,is_industry,is_big_pharma,arm_structure,n_arms,comparator_B,experimental_A,targets,modalities,biomarkers_pipeline,tme_relevant,is_combination,BRCA/HRD,KRAS,MSI-H/dMMR,first_line,later_line,biomarker_selected,biomarker_detail,elig_summary
NCT07627711,Dual-Target CAR-NK Cells Targeting Mesothelin (MSLN) and MUC1 in Advanced Pancreatic Ductal Adenocarcinoma,PHASE1;PHASE2,Phase 2,RECRUITING,42,Beijing Biotech,Beijing Biotech,30,1,0,multi_experimental,2,eb-dnk101 dual-targeting car-nk cells (msln + muc1);eb-dnk102 dual-targeting car-nk cells (cldn18.2 + muc1);lymphodepleting chemotherapy (flu/cy),eb-dnk101 dual-targeting car-nk cells (msln + muc1);eb-dnk102 dual-targeting car-nk cells (cldn18.2 + muc1);lymphodepleting chemotherapy (flu/cy),MSLN,CAR-T,CLDN18.2;MSLN;MUC1;biomarker,1,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT07629960,A First-in-Human Trial of BLU-924 (SAR449336) in Advanced Solid Tumors Harboring KRAS Mutations,PHASE1;PHASE2,Phase 2,RECRUITING,265,Blueprint Medicines Corporation,Blueprint Medicines,17,1,1,single_arm,1,blu-924,blu-924,KRAS,Small Molecule,KRAS,0,1,0,1,0,0,0,1,KRASm,metastatic · adenoca. · measurable (RECIST)
NCT07630961,Phase I Study of JFI447 [68Ga]Ga-DFC413 and Comparison to FFG233 [68Ga]Ga-NNS309 in Patients With Solid Tumors,PHASE1,Phase 1,RECRUITING,66,Novartis Pharmaceuticals,Novartis,836,1,1,multi_experimental,2,68ga-dfc413,68ga-dfc413;68ga-nns309,HER2,Radiopharmaceutical,HER2,0,1,0,0,0,0,0,0,,metastatic · ductal · measurable (RECIST)
NCT07640295,Study of JAB-23E73 in Combination With Chemotherapy in Participants With Metastatic PDAC Harboring KRAS Gene Alterations,PHASE1;PHASE2,Phase 2,RECRUITING,80,"Jacobio Pharmaceuticals Co., Ltd.",Jacobio Pharmaceuticals,13,1,0,single_arm,1,jab-23e73 tablet，nab-paclitaxel，gemcitabine,jab-23e73 tablet，nab-paclitaxel，gemcitabine,KRAS,,KRAS,0,1,0,1,0,1,0,1,KRASm,metastatic · 1st-line
NCT07644559,A Phase 2 Study of VS-7375 in Patients With KRAS G12D-Mutated Pancreatic Cancer,PHASE2,Phase 2,RECRUITING,180,"Verastem, Inc.",Verastem,25,1,0,multi_experimental,3,vs-7375,cetuximab;vs-7375,KRAS,Small Molecule,KRAS,0,1,0,1,0,1,0,1,KRASm,metastatic · 1st-line · measurable (RECIST) · ECOG 0
NCT07645651,"Samuraciclib for the Treatment of Patients With Resectable, Borderline Resectable, or Locally Advanced Basal Pancreatic Cancer",PHASE1,Phase 1,RECRUITING,15,University of Washington,University of Washington,74,0,0,single_arm,1,biospecimen collection;computed tomography;endoscopic ultrasound biopsy;samuraciclib,biospecimen collection;computed tomography;endoscopic ultrasound biopsy;samuraciclib,CDK4/6,Small Molecule,ER;HER2,0,1,0,0,0,0,1,0,,metastatic · 2nd-line+ · adenoca.
NCT07646106,THE-0504 in Patients With Solid Tumors,PHASE1,Phase 1,RECRUITING,30,Thena Biotech S.r.l.,Thena Biotech,1,1,0,single_arm,1,the-0504,the-0504,,,,0,1,0,0,0,0,0,0,,metastatic · adenoca.
NCT07650357,A Study of CLSP 5282 in HLA-A*03:01 Positive Adult Patients With Solid Tumors (SENTINEL-101),PHASE1,Phase 1,NOT_YET_RECRUITING,140,"Clasp Therapeutics, Inc.",Clasp Therapeutics,2,1,0,multi_experimental,2,clsp-5282,clsp-5282,KRAS,Bispecific Antibody,HLA-A*03:01;KRAS,1,1,0,1,0,0,0,1,KRASm,metastatic
NCT07656376,Clinical Trial of DN022150 Combined With AG Chemotherapy as First-line Treatment for Locally Advanced or Metastatic Pancreatic Cancer With KRAS G12D Mutation,PHASE2;PHASE3,Phase 3,NOT_YET_RECRUITING,465,"Jiangxi Kvvit Pharmaceutical Co., Ltd.",Jiangxi Kvvit Pharmaceutical,2,1,0,placebo_comparator,3,placebo+ag（stage ii）,dn022150+ag( stage i ）;dn022150+ag（stage ii）,KRAS,,KRAS,0,1,0,1,0,0,0,1,KRASm,metastatic · measurable (RECIST)
NCT07670312,Evaluation of XYA02 in Patients With Advanced Solid Tumors,PHASE1;PHASE2,Phase 2,NOT_YET_RECRUITING,190,"XYone Therapeutics, Inc",XYone Therapeutics,1,1,0,multi_experimental,2,xya02,xya02,MUC1,ADC,ALK;BRAF,1,1,0,0,0,0,1,0,,metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT07671339,"A Study of ELI-002 7P, With or Without Tislelizumab, in People With Pancreatic Cancer",PHASE1,Phase 1,RECRUITING,20,Memorial Sloan Kettering Cancer Center,Memorial Sloan Kettering Cancer Center,411,0,0,active_comparator,2,FOLFIRINOX;eli-002 7p,FOLFIRINOX;eli-002 7p;tislelizumab,PD-1,,KRAS;PD-L1,0,1,0,1,0,0,0,1,KRASm,metastatic · adenoca.
NCT07678593,A Study of GFH276 Combined With Cetuximab or Chemotherapy in Participants With Solid Tumors and Pancreatic Ductal Adenocarcinoma (PDAC) Harboring RAS Mutation,PHASE1;PHASE2,Phase 2,NOT_YET_RECRUITING,222,Genfleet Therapeutics (Shanghai) Inc.,Genfleet Therapeutics (Shanghai),15,1,0,multi_experimental,3,gfh276,cetuximab;fluorouracil;gemcitabine;gfh276;irinotecan;leucovorin;nab-paclitaxel;oxaliplatin,,,KRAS,0,1,0,1,0,0,0,1,KRASm,metastatic · measurable (RECIST)
NCT07689539,Trial of DN022150 Versus Chemotherapy in Previously Treated Advanced Pancreatic Cancer With KRAS G12D Mutation,PHASE3,Phase 3,NOT_YET_RECRUITING,360,"Jiangxi Kvvit Pharmaceutical Co., Ltd.",Jiangxi Kvvit Pharmaceutical,2,1,0,active_comparator,2,,dn022150,KRAS,,KRAS,0,0,0,1,0,0,0,1,KRASm,metastatic · measurable (RECIST)
NCT07698613,EGFR Targeted Photoimmunotherapy With ASP-1929 for Locally Advanced Pancreatic Cancer,PHASE1;PHASE2,Phase 2,NOT_YET_RECRUITING,30,Brown University,Brown University,22,0,0,single_arm,1,asp-1929 photoimmunotherapy,asp-1929 photoimmunotherapy,,ADC,,1,1,0,0,0,0,0,0,,metastatic · adenoca.
NCT07699757,HSK41959 With Standard Therapy in Solid Tumors With MTAP Deletion,PHASE1,Phase 1,NOT_YET_RECRUITING,258,"Haisco Pharmaceutical Group Co., Ltd.",Haisco Pharmaceutical,10,1,0,multi_experimental,4,hsk41959,docetaxel;hsk41959;nab-paclitaxel + carboplatin;nab-paclitaxel + gemcitabine;paclitaxel + carboplatin;pemetrexed + cisplatin /carboplatin;sintilimab,MTAP,Small Molecule,ALK;BRAF;HER2;KRAS;MET;MTAP;NTRK;RET;ROS1;biomarker,0,1,0,1,0,0,0,1,KRASm,metastatic · measurable (RECIST)
NCT07701486,A Study of More Frequent Dosing of VCN-01 Combined With Standard Chemotherapy in Patients With Newly Diagnosed Metastatic Pancreatic Cancer,PHASE1;PHASE2,Phase 2,RECRUITING,6,Theriva Biologics SL,Theriva Biologics SL,4,1,0,single_arm,1,nab-paclitaxel + gemcitabine;vcn-01 oncolytic adenovirus (zabilugene almadenorepvec),nab-paclitaxel + gemcitabine;vcn-01 oncolytic adenovirus (zabilugene almadenorepvec),,Oncolytic Virus,,1,1,0,0,0,1,0,0,,metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT07702292,[68Ga]BED003 PET Imaging of Fibroblast Activation Protein in Selected Oncology Indications,PHASE2,Phase 2,RECRUITING,71,Blue Earth Diagnostics,Blue Earth Diagnostics,11,1,0,single_arm,1,[68ga]bed003,[68ga]bed003,,,,0,1,0,0,0,1,0,0,,neoadjuvant · 1st-line · ductal
NCT07705334,"A Study of SHY-ONC6, a Novel Proteasome Inhibitor, in Adults With Advanced or Metastatic Solid Tumors",PHASE1,Phase 1,RECRUITING,30,SHY Therapeutics,SHY Therapeutics,1,1,0,single_arm,1,shy-onc6,shy-onc6,,Cell Therapy,,1,1,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT07707674,Phase I Open-Label Randomized Multicenter Study of XNW28012 Monotherapy in Metastatic Pancreatic Cancer,PHASE1,Phase 1,NOT_YET_RECRUITING,24,Evopoint Biosciences Inc.,Evopoint Biosciences,13,1,0,multi_experimental,2,xnw28012,xnw28012,,ADC,,1,1,0,0,0,0,0,0,,metastatic · ECOG 2
NCT07711067,"A Study Comparing Whole-Body Heat Treatment Plus Systemic Therapy to Systemic Therapy Alone, for Advanced Pancreatic Cancer",PHASE2;PHASE3,Phase 3,NOT_YET_RECRUITING,95,ElmediX,ElmediX,2,1,0,active_comparator,2,standard-of-care systemic therapy,device: whole-body hyperthermia;standard-of-care systemic therapy,,,biomarker,0,1,0,0,0,1,1,0,,metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT07733674,Study of 203Pb-RMX-VH-PIB Dosimetry and Biodistribution in Patients With Glioblastoma Multiform (GBM) and Pancreatic Ductal Adenocarcinoma (PDAC),PHASE1,Phase 1,RECRUITING,20,"Radiomedix, Inc.",Radiomedix,2,1,0,single_arm,1,203pb-rmx-vhpib injection;diagnostic test: spect/ct imaging,203pb-rmx-vhpib injection;diagnostic test: spect/ct imaging,,Radiopharmaceutical,,0,1,0,0,0,0,0,0,,recurrent
NCT07738939,IKS04 Regimen in Advanced Solid Tumors That Express CA242,PHASE1,Phase 1,NOT_YET_RECRUITING,120,Iksuda Therapeutics Ltd.,Iksuda Therapeutics,3,1,0,multi_experimental,5,iks04 antibody drug conjugate adc + isumab04 monoclonal antibody,iks04 antibody drug conjugate adc + isumab04 monoclonal antibody,,ADC,,1,1,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT07752875,A Study of LG00313112 in Participants With Advanced Solid Malignancies Harboring a TP53 Y220C Mutation,PHASE1;PHASE2,Phase 2,NOT_YET_RECRUITING,250,LG Chem,LG Chem,2,1,0,single_arm,1,lg00313112,lg00313112,,,,0,1,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST)
NCT07756281,First in Human Study of SNV1521 With a RAS Inhibitor for People With Advanced Pancreatic Cancer,PHASE1,Phase 1,NOT_YET_RECRUITING,40,"Synnovation Therapeutics, Inc.",Synnovation Therapeutics,2,1,0,single_arm,1,daraxonrasib;snv1521,daraxonrasib;snv1521,,Small Molecule,,0,1,0,0,0,0,0,0,,
NCT07765836,Vilastobart+Retifanlimab in BRCA or PALB2 Deficient PC,PHASE2,Phase 2,NOT_YET_RECRUITING,40,Massachusetts General Hospital,Massachusetts General Hospital,170,0,0,single_arm,1,retifanlimab;vilastobart (xtx101),retifanlimab;vilastobart (xtx101),PD-1,,KRAS;PD-L1;genomic,0,1,0,1,0,0,0,1,KRASm,metastatic · adenoca. · measurable (RECIST)
NCT07769502,A Study to Assess Adverse Events and Change in Disease Activity With Treatment Combinations With Telisotuzumab Adizutecan in Adults Participants With Pancreatobiliary Cancers,PHASE2,Phase 2,NOT_YET_RECRUITING,168,AbbVie,AbbVie,274,1,1,active_comparator,4,gemcitabine;nab-paclitaxel,gemcitabine;telisotuzumab adizutecan,MET,ADC,MET,1,1,0,0,0,0,0,0,,measurable (RECIST)
NCT07777211,A Phase I/IIa Study of GKL-006 Injection in Patients With Advanced Pancreatic Cancer,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,52,"Beijing Gene Key Life Technology Co., Ltd",Beijing Gene Key Life Technology,4,1,0,active_comparator,4,nab-paclitaxel and gemcitabine,gkl-006 injection;nab-paclitaxel and gemcitabine,,,,0,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST) · ECOG 0
NCT07781852,Evaluation of the Distribution of 64Cu/68Ga Labeled CM500 in Healthy Volunteers and Patients With Cancer,EARLY_PHASE1,Phase 1,NOT_YET_RECRUITING,40,Lumina Pharmaceuticals Inc,Lumina Pharmaceuticals,1,1,0,active_comparator,4,[64cu]cm500;[68ga]cm500;blood collection;device: pet/ct;device: pet/mr,[64cu]cm500;[68ga]cm500;blood collection;device: pet/ct;device: pet/mr,,Peptide,,0,1,0,0,0,0,0,0,,metastatic
NCT07784374,A Phase II Study of GFH375 Combined With GFS202A or GFH276 Versus GFH375 Monotherapy in Patients With Previously Treated Locally Advanced Unresectable or Metastatic Pancreatic Cancer Harboring KRAS G12D Mutation,PHASE2,Phase 2,NOT_YET_RECRUITING,120,Genfleet Therapeutics (Shanghai) Inc.,Genfleet Therapeutics (Shanghai),15,1,0,multi_experimental,3,gfh375,gfh276;gfh375;gfs202a,KRAS,,KRAS,0,1,0,1,0,0,0,1,KRASm,metastatic · adenoca. · measurable (RECIST)
NCT07803783,A Study to Compare the Efficacy and Safety of YL201 With Standard Chemotherapy in Patients With Metastatic Pancreatic Cancer After Failure of Gemcitabine-Based Systemic Chemotherapy,PHASE3,Phase 3,NOT_YET_RECRUITING,320,"MediLink Therapeutics (Suzhou) Co., Ltd.",MediLink Therapeutics (Suzhou),23,1,0,active_comparator,2,5 fluorouracil;leucovorin;liposomal irinotecan,tambotatug pelitecan,,Cell Therapy,MET,1,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST) · ECOG 0
NCT07805954,Study of Zoldonrasib (RMC-9805) Plus Daraxonrasib (RMC-6236) Versus Gemcitabine and Nab-Paclitaxel as First-Line Treatment in Metastatic KRAS G12D-Mutated Pancreatic Adenocarcinoma,PHASE3,Phase 3,RECRUITING,400,"Revolution Medicines, Inc.",Revolution Medicines,19,1,0,multi_experimental,2,,daraxonrasib;gemcitabine;nab-paclitaxel;zoldonrasib,KRAS,Small Molecule,KRAS,0,1,0,1,0,0,1,1,KRASm,metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT07806058,"An Open-Label, Multicenter, Phase IB/II Clinical Study of HRS-7172 in Combination With Antitumor Therapy in Participants With Solid Tumors",PHASE1;PHASE2,Phase 2,NOT_YET_RECRUITING,140,"Jiangsu HengRui Medicine Co., Ltd.",Hengrui,312,1,0,multi_experimental,8,,hrs-717 + hrs-4642+shr-1316;;hrs-717 + hrs-4642;;hrs-7172 + ag + shr-1316;hrs-7172 + ag + shr-1316;;hrs-7172 + ag;,,,,0,1,0,0,0,0,1,0,,metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT07807956,"A Study to Assess Adverse Events, Change in Disease Activity and How Intravenous ABBV-253 Moves Through the Body in Adult Participants With Advanced Solid Tumors",PHASE1,Phase 1,NOT_YET_RECRUITING,130,AbbVie,AbbVie,274,1,1,multi_experimental,4,abbv-253,abbv-253,,,,0,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT07812805,SKL35501 With SKL35502 Imaging in Adults With NTSR1 Positive Advanced Solid Tumors,PHASE1,Phase 1,RECRUITING,100,"SK Life Science, Inc.",SK Life Science,2,1,0,multi_experimental,2,diagnostic test: skl35502;skl35501,diagnostic test: skl35502;skl35501,,Small Molecule,MSI;MSI-H;dMMR,0,1,0,0,1,0,1,1,MSI-H/dMMR,metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT07814066,"A Multicenter, Open-label, Phase II Umbrella Study to Evaluate the Efficacy and Safety of the Investigational Product in Participants With Advanced or Metastatic Pancreatic Cancer",PHASE2,Phase 2,NOT_YET_RECRUITING,30,"Sichuan Kelun-Biotech Biopharmaceutical Co., Ltd.",Kelun,50,1,0,single_arm,1,skb571,skb571,,,,0,1,0,0,0,0,0,0,,metastatic · measurable (RECIST)
